Sample_ID,Device,Mean_Concentration_mM,Difference_mM,Actual_Concentration_mM,Predicted_Concentration_mM,Scan_Rate_mVs
351,STM32,9.533473558881013,-0.9330528822379733,10.0,9.066947117762027,20
352,STM32,9.534948145998335,-0.9301037080033296,10.0,9.06989629199667,20
353,STM32,9.536442803649306,-0.9271143927013874,10.0,9.072885607298613,20
354,STM32,9.699786506006618,-0.6004269879867667,10.0,9.399573012013233,20
355,STM32,9.703381296803954,-0.59323740639209,10.0,9.40676259360791,20
356,STM32,9.699647712264076,-0.6007045754718483,10.0,9.399295424528152,20
357,STM32,9.700033458206644,-0.5999330835867109,10.0,9.400066916413289,20
358,STM32,9.70414374713291,-0.591712505734181,10.0,9.408287494265819,20
359,STM32,9.703030160989009,-0.5939396780219841,10.0,9.406060321978016,20
360,STM32,9.706483869815383,-0.5870322603692344,10.0,9.412967739630766,20
361,STM32,10.049341509145147,0.09868301829029491,10.0,10.098683018290295,50
362,STM32,10.131889983649764,0.26377996729952713,10.0,10.263779967299527,50
363,STM32,10.133355437739928,0.2667108754798555,10.0,10.266710875479856,50
364,STM32,10.137216074436596,0.274432148873192,10.0,10.274432148873192,50
365,STM32,10.139157343306774,0.2783146866135482,10.0,10.278314686613548,50
366,STM32,10.06180100370087,0.12360200740173966,10.0,10.12360200740174,50
367,STM32,10.146392171728422,0.29278434345684445,10.0,10.292784343456844,50
368,STM32,10.147282622189321,0.2945652443786422,10.0,10.294565244378642,50
369,STM32,10.069754957605516,0.13950991521103262,10.0,10.139509915211033,50
370,STM32,10.071435388357385,0.14287077671476922,10.0,10.14287077671477,50
371,Palmsens,20.161618944225985,0.32323788845197043,20.0,20.32323788845197,100
372,Palmsens,20.163283259040277,0.3265665180805506,20.0,20.32656651808055,100
373,Palmsens,20.16390394165321,0.3278078833064164,20.0,20.327807883306416,100
374,Palmsens,20.166803476414856,0.33360695282971164,20.0,20.33360695282971,100
375,Palmsens,20.16782145956415,0.335642919128297,20.0,20.335642919128297,100
376,Palmsens,20.16747792508481,0.33495585016961726,20.0,20.334955850169617,100
377,Palmsens,20.165867321372254,0.3317346427445038,20.0,20.331734642744504,100
378,Palmsens,20.167314334129955,0.33462866825991,20.0,20.33462866825991,100
379,Palmsens,20.16814060931944,0.33628121863888083,20.0,20.33628121863888,100
380,Palmsens,20.167793287603907,0.33558657520781665,20.0,20.335586575207817,100
381,Palmsens,19.372719292769645,-1.2545614144607065,20.0,18.745438585539294,100
382,Palmsens,19.374873404381283,-1.2502531912374337,20.0,18.749746808762566,100
383,Palmsens,19.376966002861145,-1.2460679942777055,20.0,18.753932005722294,100
384,Palmsens,19.297243164891533,-1.4055136702169335,20.0,18.594486329783066,100
385,Palmsens,19.30005720452411,-1.3998855909517793,20.0,18.60011440904822,100
386,Palmsens,19.299832791425036,-1.400334417149928,20.0,18.599665582850072,100
387,Palmsens,19.300655279378333,-1.398689441243338,20.0,18.601310558756662,100
388,Palmsens,19.300121758949235,-1.3997564821015303,20.0,18.60024351789847,100
389,Palmsens,19.30000642480516,-1.3999871503896806,20.0,18.60001284961032,100
390,Palmsens,19.30152430213235,-1.3969513957352966,20.0,18.603048604264703,100
391,STM32,18.83301854953269,-2.333962900934626,20.0,17.666037099065374,20
392,STM32,19.621622474252042,-0.7567550514959152,20.0,19.243244948504085,20
393,STM32,19.631017039299053,-0.7379659214018979,20.0,19.262034078598102,20
394,STM32,19.55145061723625,-0.8970987655275025,20.0,19.102901234472498,20
395,STM32,19.632237456662523,-0.7355250866749508,20.0,19.26447491332505,20
396,STM32,19.63392082931851,-0.7321583413629824,20.0,19.267841658637018,20
397,STM32,19.79563583752868,-0.4087283249426399,20.0,19.59127167505736,20
398,STM32,19.79875696438621,-0.4024860712275782,20.0,19.597513928772422,20
399,STM32,19.798226168137788,-0.4035476637244244,20.0,19.596452336275576,20
400,STM32,20.601741004904447,1.2034820098088908,20.0,21.20348200980889,50
401,STM32,20.525781873139323,1.0515637462786458,20.0,21.051563746278646,50
402,STM32,20.60529413794694,1.2105882758938797,20.0,21.21058827589388,50
403,STM32,20.609013522746046,1.218027045492093,20.0,21.218027045492093,50
